fn,label,dur,fs,pos
FB163/91FB163_02.wav,FB163,2.489,96000,1.2445
FB163/91FB163_11.wav,FB163,2.510875,96000,1.2554375
FB163/91FB163_12.wav,FB163,2.49903125,96000,1.249515625
FB163/91FB163_13.wav,FB163,2.510875,96000,1.2554375
FB163/91FB163_15.wav,FB163,2.49903125,96000,1.249515625
FB163/91FB163_19.wav,FB163,2.49903125,96000,1.249515625
FB163/91FB163_09.wav,FB163,2.510875,96000,1.2554375
FB163/FB163K_adjSR.wav,FB163,1.3607875,80000,0.68039375
FB163/FB163D_adjSR.wav,FB163,1.8088125,80000,0.90440625
FB163/91FB163_04.wav,FB163,2.510875,96000,1.2554375
FB163/91FB163_03.wav,FB163,2.5108333333333333,96000,1.2554166666666666
FB163/91FB163_18.wav,FB163,2.510875,96000,1.2554375
FB163/91FB163_16.wav,FB163,2.49903125,96000,1.249515625
