pos,fn,label,label_prefilter
83.3785360805,RSL20000908_T10_141002.aif,K,K
84.24163125850001,RSL20000908_T10_141002.aif,D,D
85.439547842,RSL20000908_T10_141002.aif,K,K
85.692524015,RSL20000908_T10_141002.aif,J,J
86.034785896,RSL20000908_T10_141002.aif,L,L
86.436571582,RSL20000908_T10_141002.aif,Q,Q
87.452078571,RSL20000908_T10_141002.aif,K,K
87.6604118905,RSL20000908_T10_141002.aif,J,J
88.2184475655,RSL20000908_T10_141002.aif,Q,Q
88.58303087350001,RSL20000908_T10_141002.aif,K,K
92.181491772,RSL20000908_T10_141002.aif,M,M
97.20562731550001,RSL20000908_T10_141002.aif,M,M
98.7996816925,RSL20000908_T10_141002.aif,K,K
99.13450309800001,RSL20000908_T10_141002.aif,J,J
99.513967357,RSL20000908_T10_141002.aif,L,L
100.64491966,RSL20000908_T10_141002.aif,K,K
101.396407703,RSL20000908_T10_141002.aif,L,L
102.57944333500001,RSL20000908_T10_141002.aif,L,L
104.194026556,RSL20000908_T10_141002.aif,M,M
105.8458121555,RSL20000908_T10_141002.aif,K,K
106.1434311825,RSL20000908_T10_141002.aif,J,J
106.5526573445,RSL20000908_T10_141002.aif,L,L
107.28926443649999,RSL20000908_T10_141002.aif,P,P
108.003550101,RSL20000908_T10_141002.aif,P,P
108.903847658,RSL20000908_T10_141002.aif,P,P
111.1955141655,RSL20000908_T10_141002.aif,M,M
119.384338514,RSL20000908_T10_141002.aif,P,P
120.62689795200001,RSL20000908_T10_141002.aif,P,P
121.579278838,RSL20000908_T10_141002.aif,P,P
123.56588584299999,RSL20000908_T10_141002.aif,P,P
124.753819163,RSL20000908_T10_141002.aif,P,P
125.32673579,RSL20000908_T10_141002.aif,P,P
126.3163190545,RSL20000908_T10_141002.aif,P,P
127.16453328099999,RSL20000908_T10_141002.aif,P,P
128.2285213025,RSL20000908_T10_141002.aif,P,P
130.6615568475,RSL20000908_T10_141002.aif,M,M
135.3312398745,RSL20000908_T10_141002.aif,M,M
137.4479325135,RSL20000908_T10_141002.aif,P,P
138.5491229135,RSL20000908_T10_141002.aif,P,P
139.7619204485,RSL20000908_T10_141002.aif,P,P
142.9315630855,RSL20000908_T10_141002.aif,P,P
144.397336793,RSL20000908_T10_141002.aif,P,P
146.56701999400002,RSL20000908_T10_141002.aif,P,P
148.0327937015,RSL20000908_T10_141002.aif,P,P
151.254519668,RSL20000908_T10_141002.aif,M,M
154.2931446755,RSL20000908_T10_141002.aif,O,O
155.4424977875,RSL20000908_T10_141002.aif,M,M
157.8348110965,RSL20000908_T10_141002.aif,O,O
159.367549085,RSL20000908_T10_141002.aif,B,B
162.090763182,RSL20000908_T10_141002.aif,B,B
165.585295169,RSL20000908_T10_141002.aif,M,M
168.5801845545,RSL20000908_T10_141002.aif,O,O
170.1873273005,RSL20000908_T10_141002.aif,B,B
173.617386586,RSL20000908_T10_141002.aif,O,O
176.4745292445,RSL20000908_T10_141002.aif,B,B
179.2423861955,RSL20000908_T10_141002.aif,B,B
182.419910542,RSL20000908_T10_141002.aif,B,B
185.820207925,RSL20000908_T10_141002.aif,A,A
190.48898372000002,RSL20000908_T10_141002.aif,A,A
195.3739679265,RSL20000908_T10_141002.aif,B,B
198.55849151500001,RSL20000908_T10_141002.aif,B,B
201.8769436655,RSL20000908_T10_141002.aif,B,B
205.3766765465,RSL20000908_T10_141002.aif,A,A
209.751676243,RSL20000908_T10_141002.aif,A,A
214.794057287,RSL20000908_T10_141002.aif,B,B
217.98602135099998,RSL20000908_T10_141002.aif,B,B
221.56489015,RSL20000908_T10_141002.aif,B,B
225.105857574,RSL20000908_T10_141002.aif,A,A
229.510619173,RSL20000908_T10_141002.aif,A,A
234.92792831600002,RSL20000908_T10_141002.aif,B,B
237.98596381800002,RSL20000908_T10_141002.aif,B,B
241.2300112115,RSL20000908_T10_141002.aif,B,B
246.96257341,RSL20000908_T10_141002.aif,C,C
253.38323791850001,RSL20000908_T10_141002.aif,D,D
258.1004994955,RSL20000908_T10_141002.aif,D,D
263.1302486695,RSL20000908_T10_141002.aif,C,C
269.372341762,RSL20000908_T10_141002.aif,D,D
273.0260565525,RSL20000908_T10_141002.aif,F,F
276.4635563135,RSL20000908_T10_141002.aif,F,F
280.6444170275,RSL20000908_T10_141002.aif,I,I
282.99560734,RSL20000908_T10_141002.aif,I,I
287.096185288,RSL20000908_T10_141002.aif,I,I
289.9682088975,RSL20000908_T10_141002.aif,F,F
292.69886347,RSL20000908_T10_141002.aif,E,E
295.1765418695,RSL20000908_T10_141002.aif,F,F
297.4280893015,RSL20000908_T10_141002.aif,E,E
299.23486753149996,RSL20000908_T10_141002.aif,F,F
1.5362735545000001,RSL20000908_T10_145002.aif,F,F
5.4295695495,RSL20000908_T10_145002.aif,I,I
7.470919342,RSL20000908_T10_145002.aif,I,I
10.817049413500001,RSL20000908_T10_145002.aif,E,E
13.510789345,RSL20000908_T10_145002.aif,F,F
16.278186228,RSL20000908_T10_145002.aif,E,E
18.7088656195,RSL20000908_T10_145002.aif,F,F
22.835356512,RSL20000908_T10_145002.aif,I,I
24.7399148225,RSL20000908_T10_145002.aif,I,I
28.401717542500002,RSL20000908_T10_145002.aif,E,E
31.053367788,RSL20000908_T10_145002.aif,F,F
33.8838992005,RSL20000908_T10_145002.aif,E,E
36.1988319545,RSL20000908_T10_145002.aif,F,F
40.2664442755,RSL20000908_T10_145002.aif,I,I
42.434063127,RSL20000908_T10_145002.aif,I,I
46.05377616,RSL20000908_T10_145002.aif,E,E
48.663336719,RSL20000908_T10_145002.aif,F,F
51.3886439155,RSL20000908_T10_145002.aif,E,E
53.661486983,RSL20000908_T10_145002.aif,F,F
57.415675761,RSL20000908_T10_145002.aif,I,I
59.646429142,RSL20000908_T10_145002.aif,I,I
63.160917959,RSL20000908_T10_145002.aif,E,E
65.80374618799999,RSL20000908_T10_145002.aif,F,F
68.4764412765,RSL20000908_T10_145002.aif,E,E
70.843986138,RSL20000908_T10_145002.aif,F,F
74.8425063495,RSL20000908_T10_145002.aif,I,I
76.77863192550001,RSL20000908_T10_145002.aif,I,I
80.5762717195,RSL20000908_T10_145002.aif,E,E
83.5962067215,RSL20000908_T10_145002.aif,F,F
86.3741260255,RSL20000908_T10_145002.aif,E,E
88.699581201,RSL20000908_T10_145002.aif,F,F
92.67208602150001,RSL20000908_T10_145002.aif,I,I
94.7660479215,RSL20000908_T10_145002.aif,I,I
98.522552436,RSL20000908_T10_145002.aif,E,E
101.06897846449999,RSL20000908_T10_145002.aif,F,F
103.7935735055,RSL20000908_T10_145002.aif,E,E
106.066416573,RSL20000908_T10_145002.aif,F,F
108.48657354299999,RSL20000908_T10_145002.aif,E,E
110.167835533,RSL20000908_T10_145002.aif,G,G
114.01904184200001,RSL20000908_T10_145002.aif,I,I
116.113003742,RSL20000908_T10_145002.aif,I,I
120.1010015315,RSL20000908_T10_145002.aif,E,E
122.6339402295,RSL20000908_T10_145002.aif,F,F
125.380292269,RSL20000908_T10_145002.aif,E,E
127.63209049350002,RSL20000908_T10_145002.aif,F,F
131.5674761745,RSL20000908_T10_145002.aif,I,I
133.577258702,RSL20000908_T10_145002.aif,I,I
137.562059062,RSL20000908_T10_145002.aif,E,E
140.29788868,RSL20000908_T10_145002.aif,F,F
143.20207704400002,RSL20000908_T10_145002.aif,E,E
145.4643976895,RSL20000908_T10_145002.aif,F,F
149.4279109555,RSL20000908_T10_145002.aif,I,I
151.66918675850002,RSL20000908_T10_145002.aif,I,I
155.4888258025,RSL20000908_T10_145002.aif,E,E
158.256222685,RSL20000908_T10_145002.aif,F,F
160.9604850385,RSL20000908_T10_145002.aif,E,E
163.2754177925,RSL20000908_T10_145002.aif,F,F
167.19635687049998,RSL20000908_T10_145002.aif,I,I
169.27979634899998,RSL20000908_T10_145002.aif,I,I
173.10995781399998,RSL20000908_T10_145002.aif,E,E
175.835265011,RSL20000908_T10_145002.aif,F,F
178.697363688,RSL20000908_T10_145002.aif,E,E
181.149087923,RSL20000908_T10_145002.aif,F,F
185.1510962535,RSL20000908_T10_145002.aif,I,I
187.2555805755,RSL20000908_T10_145002.aif,I,I
191.33828015900002,RSL20000908_T10_145002.aif,E,E
194.137244307,RSL20000908_T10_145002.aif,F,F
196.70471518,RSL20000908_T10_145002.aif,E,E
199.14591699300001,RSL20000908_T10_145002.aif,F,F
203.4046877755,RSL20000908_T10_145002.aif,I,I
205.6880532645,RSL20000908_T10_145002.aif,I,I
209.4445577785,RSL20000908_T10_145002.aif,E,E
211.94889412150002,RSL20000908_T10_145002.aif,F,F
214.7583806915,RSL20000908_T10_145002.aif,E,E
217.1680152395,RSL20000908_T10_145002.aif,F,F
221.5768517765,RSL20000908_T10_145002.aif,I,I
223.69185851999998,RSL20000908_T10_145002.aif,I,I
227.75351326100002,RSL20000908_T10_145002.aif,E,E
230.3806692515,RSL20000908_T10_145002.aif,F,F
233.6110526855,RSL20000908_T10_145002.aif,E,E
236.06277691999998,RSL20000908_T10_145002.aif,F,F
240.0612971315,RSL20000908_T10_145002.aif,I,I
242.3130953555,RSL20000908_T10_145002.aif,I,I
246.0695998695,RSL20000908_T10_145002.aif,E,E
249.1141259505,RSL20000908_T10_145002.aif,F,F
252.1971954815,RSL20000908_T10_145002.aif,E,E
254.75414393300002,RSL20000908_T10_145002.aif,F,F
258.949160205,RSL20000908_T10_145002.aif,I,I
260.906330624,RSL20000908_T10_145002.aif,I,I
264.810149041,RSL20000908_T10_145002.aif,E,E
267.70381498300003,RSL20000908_T10_145002.aif,F,F
270.41379388250004,RSL20000908_T10_145002.aif,E,E
273.0759665495,RSL20000908_T10_145002.aif,F,F
276.83247106349995,RSL20000908_T10_145002.aif,I,I
279.0211347585,RSL20000908_T10_145002.aif,I,I
283.030177391,RSL20000908_T10_145002.aif,E,E
285.797574274,RSL20000908_T10_145002.aif,F,F
288.533403892,RSL20000908_T10_145002.aif,E,E
290.93582973499997,RSL20000908_T10_145002.aif,F,F
294.7449463575,RSL20000908_T10_145002.aif,I,I
296.8494306795,RSL20000908_T10_145002.aif,I,I
1.9466479975,RSL20000908_T10_144002.aif,F,F
6.0924821115,RSL20000908_T10_144002.aif,I,I
8.3758476,RSL20000908_T10_144002.aif,I,I
11.869291574,RSL20000908_T10_144002.aif,E,E
14.6261660355,RSL20000908_T10_144002.aif,F,F
17.888116734,RSL20000908_T10_144002.aif,E,E
20.266184017500002,RSL20000908_T10_144002.aif,F,F
24.271786970500003,RSL20000908_T10_144002.aif,I,I
26.4288834,RSL20000908_T10_144002.aif,I,I
30.311656973,RSL20000908_T10_144002.aif,E,E
32.8792973835,RSL20000908_T10_144002.aif,F,F
35.9939341795,RSL20000908_T10_144002.aif,E,E
38.4351359925,RSL20000908_T10_144002.aif,F,F
42.3579209015,RSL20000908_T10_144002.aif,I,I
44.567629439499996,RSL20000908_T10_144002.aif,I,I
48.4083133265,RSL20000908_T10_144002.aif,E,E
51.1757102095,RSL20000908_T10_144002.aif,E,E
53.932584671,RSL20000908_T10_144002.aif,E,E
56.342219219,RSL20000908_T10_144002.aif,G,G
60.0572153735,RSL20000908_T10_144002.aif,I,I
62.245879068,RSL20000908_T10_144002.aif,I,I
66.0970853765,RSL20000908_T10_144002.aif,E,E
68.75925804299999,RSL20000908_T10_144002.aif,F,F
71.32672891600001,RSL20000908_T10_144002.aif,E,E
73.4627805025,RSL20000908_T10_144002.aif,F,F
75.54621998100001,RSL20000908_T10_144002.aif,E,E
77.29294196800001,RSL20000908_T10_144002.aif,G,G
81.175715481,RSL20000908_T10_144002.aif,I,I
83.2381101155,RSL20000908_T10_144002.aif,I,I
87.1133503495,RSL20000908_T10_144002.aif,E,E
89.7755230165,RSL20000908_T10_144002.aif,F,F
92.5008302135,RSL20000908_T10_144002.aif,E,E
94.7526284375,RSL20000908_T10_144002.aif,F,F
97.0675611915,RSL20000908_T10_144002.aif,E,E
99.0142091885,RSL20000908_T10_144002.aif,G,G
108.88570854299999,RSL20000908_T10_144002.aif,E,E
111.67969241200001,RSL20000908_T10_144002.aif,F,F
114.562835933,RSL20000908_T10_144002.aif,E,E
116.9303807945,RSL20000908_T10_144002.aif,F,F
119.087477224,RSL20000908_T10_144002.aif,E,E
121.24457365399999,RSL20000908_T10_144002.aif,G,G
124.906376374,RSL20000908_T10_144002.aif,I,I
126.853024371,RSL20000908_T10_144002.aif,I,I
130.599006387,RSL20000908_T10_144002.aif,E,E
133.229611789,RSL20000908_T10_144002.aif,G,G
138.5739846545,RSL20000908_T10_144002.aif,E,E
140.9836192025,RSL20000908_T10_144002.aif,G,G
143.38273132950002,RSL20000908_T10_144002.aif,E,E
145.424081121,RSL20000908_T10_144002.aif,G,G
147.5706551295,RSL20000908_T10_144002.aif,E,E
149.46469101899999,RSL20000908_T10_144002.aif,G,G
158.8338319295,RSL20000908_T10_144002.aif,E,E
161.201376791,RSL20000908_T10_144002.aif,G,G
163.895116723,RSL20000908_T10_144002.aif,E,E
165.9469865625,RSL20000908_T10_144002.aif,G,G
167.9462466685,RSL20000908_T10_144002.aif,E,E
169.8928946655,RSL20000908_T10_144002.aif,G,G
173.1298884445,RSL20000908_T10_144002.aif,I,I
175.665792052,RSL20000908_T10_144002.aif,I,I
179.9484176465,RSL20000908_T10_144002.aif,E,E
182.263941457,RSL20000908_T10_144002.aif,G,G
184.8945468595,RSL20000908_T10_144002.aif,E,E
187.083210554,RSL20000908_T10_144002.aif,G,G
189.37709846450002,RSL20000908_T10_144002.aif,E,E
191.250089511,RSL20000908_T10_144002.aif,G,G
193.65520881999998,RSL20000908_T10_144002.aif,I,I
195.38088596400002,RSL20000908_T10_144002.aif,I,I
200.89570071449998,RSL20000908_T10_144002.aif,E,E
203.1990452185,RSL20000908_T10_144002.aif,G,G
205.841897775,RSL20000908_T10_144002.aif,E,E
207.8622027235,RSL20000908_T10_144002.aif,G,G
209.714148927,RSL20000908_T10_144002.aif,E,E
211.524005444,RSL20000908_T10_144002.aif,G,G
215.11215121200001,RSL20000908_T10_144002.aif,I,I
217.185068269,RSL20000908_T10_144002.aif,I,I
220.74534795,RSL20000908_T10_144002.aif,E,E
223.0918479685,RSL20000908_T10_144002.aif,G,G
225.42782556600002,RSL20000908_T10_144002.aif,E,E
227.27977176849998,RSL20000908_T10_144002.aif,G,G
229.36321124699998,RSL20000908_T10_144002.aif,E,E
231.173067764,RSL20000908_T10_144002.aif,G,G
234.6238794335,RSL20000908_T10_144002.aif,I,I
236.81254312800002,RSL20000908_T10_144002.aif,I,I
240.289186054,RSL20000908_T10_144002.aif,E,E
242.41471521900002,RSL20000908_T10_144002.aif,G,G
244.771737659,RSL20000908_T10_144002.aif,E,E
246.6131614405,RSL20000908_T10_144002.aif,G,G
248.8754820865,RSL20000908_T10_144002.aif,E,E
250.60115923,RSL20000908_T10_144002.aif,G,G
254.249881541,RSL20000908_T10_144002.aif,I,I
256.13339500949996,RSL20000908_T10_144002.aif,I,I
260.11087037699997,RSL20000908_T10_144002.aif,E,E
262.14169774749996,RSL20000908_T10_144002.aif,G,G
264.1093905885,RSL20000908_T10_144002.aif,D,D
266.1497908395,RSL20000908_T10_144002.aif,G,G
268.02278188599996,RSL20000908_T10_144002.aif,D,D
269.72741418600003,RSL20000908_T10_144002.aif,G,G
271.4741361735,RSL20000908_T10_144002.aif,D,D
273.010409728,RSL20000908_T10_144002.aif,G,G
278.77148397099995,RSL20000908_T10_144002.aif,D,D
282.990975036,RSL20000908_T10_144002.aif,D,D
285.0638920925,RSL20000908_T10_144002.aif,G,G
286.82243484900005,RSL20000908_T10_144002.aif,D,D
288.821694954,RSL20000908_T10_144002.aif,G,G
290.58946178450003,RSL20000908_T10_144002.aif,D,D
292.3151389285,RSL20000908_T10_144002.aif,G,G
293.92506943449996,RSL20000908_T10_144002.aif,D,D
295.2088048705,RSL20000908_T10_144002.aif,D,D
1.5678408195000002,RSL20000908_T10_143502.aif,D,D
6.618603192,RSL20000908_T10_143502.aif,D,D
11.4589171315,RSL20000908_T10_143502.aif,C,C
17.877594313000003,RSL20000908_T10_143502.aif,D,D
21.190965327500003,RSL20000908_T10_143502.aif,F,F
24.463438447500003,RSL20000908_T10_143502.aif,F,F
28.514570767000002,RSL20000908_T10_143502.aif,I,I
31.1030864825,RSL20000908_T10_143502.aif,I,I
35.206523244500005,RSL20000908_T10_143502.aif,E,E
38.089666765000004,RSL20000908_T10_143502.aif,F,F
41.162213875000006,RSL20000908_T10_143502.aif,E,E
43.613938109,RSL20000908_T10_143502.aif,F,F
47.6440255855,RSL20000908_T10_143502.aif,I,I
50.2009740365,RSL20000908_T10_143502.aif,I,I
54.047376901999996,RSL20000908_T10_143502.aif,E,E
56.8358186285,RSL20000908_T10_143502.aif,F,F
59.6979173055,RSL20000908_T10_143502.aif,E,E
62.181208805500006,RSL20000908_T10_143502.aif,F,F
66.1060720655,RSL20000908_T10_143502.aif,I,I
68.2210788085,RSL20000908_T10_143502.aif,I,I
72.122988412,RSL20000908_T10_143502.aif,E,E
74.785161079,RSL20000908_T10_143502.aif,F,F
77.8892754535,RSL20000908_T10_143502.aif,E,E
80.214730629,RSL20000908_T10_143502.aif,F,F
84.21325084,RSL20000908_T10_143502.aif,I,I
86.201988524,RSL20000908_T10_143502.aif,I,I
89.975860816,RSL20000908_T10_143502.aif,E,E
93.09049761200001,RSL20000908_T10_143502.aif,F,F
95.96311871099999,RSL20000908_T10_143502.aif,E,E
98.2990963085,RSL20000908_T10_143502.aif,F,F
102.034555979,RSL20000908_T10_143502.aif,I,I
104.40210084099999,RSL20000908_T10_143502.aif,I,I
108.22173988450001,RSL20000908_T10_143502.aif,E,E
110.93396667249999,RSL20000908_T10_143502.aif,F,F
113.585616918,RSL20000908_T10_143502.aif,E,E
115.99525146650001,RSL20000908_T10_143502.aif,F,F
119.899069883,RSL20000908_T10_143502.aif,I,I
121.9298972535,RSL20000908_T10_143502.aif,I,I
125.896065331,RSL20000908_T10_143502.aif,E,E
128.50562589,RSL20000908_T10_143502.aif,F,F
131.68854216649999,RSL20000908_T10_143502.aif,E,E
133.908773126,RSL20000908_T10_143502.aif,F,F
137.749457013,RSL20000908_T10_143502.aif,E,E
139.874986178,RSL20000908_T10_143502.aif,I,I
143.799849438,RSL20000908_T10_143502.aif,E,E
146.4935893695,RSL20000908_T10_143502.aif,F,F
149.506712858,RSL20000908_T10_143502.aif,E,E
151.979481936,RSL20000908_T10_143502.aif,F,F
155.95695730350002,RSL20000908_T10_143502.aif,I,I
158.250845214,RSL20000908_T10_143502.aif,I,I
161.9547376205,RSL20000908_T10_143502.aif,E,E
164.4590739635,RSL20000908_T10_143502.aif,F,F
167.6457011485,RSL20000908_T10_143502.aif,E,E
169.939589059,RSL20000908_T10_143502.aif,F,F
173.7697505245,RSL20000908_T10_143502.aif,I,I
176.02154874849998,RSL20000908_T10_143502.aif,I,I
179.84118779250002,RSL20000908_T10_143502.aif,E,E
182.741926745,RSL20000908_T10_143502.aif,F,F
185.7092496385,RSL20000908_T10_143502.aif,E,E
188.0978393435,RSL20000908_T10_143502.aif,F,F
192.11740439800002,RSL20000908_T10_143502.aif,I,I
194.179799033,RSL20000908_T10_143502.aif,I,I
197.8502056305,RSL20000908_T10_143502.aif,E,E
200.35454197349998,RSL20000908_T10_143502.aif,F,F
202.995669797,RSL20000908_T10_143502.aif,E,E
205.5841855125,RSL20000908_T10_143502.aif,F,F
209.656362675,RSL20000908_T10_143502.aif,I,I
211.89763847749998,RSL20000908_T10_143502.aif,I,I
215.6330981485,RSL20000908_T10_143502.aif,E,E
218.337360502,RSL20000908_T10_143502.aif,F,F
221.3052841835,RSL20000908_T10_143502.aif,E,E
223.7043963105,RSL20000908_T10_143502.aif,F,F
227.944932219,RSL20000908_T10_143502.aif,I,I
229.7021766275,RSL20000908_T10_143502.aif,I,I
233.2692775525,RSL20000908_T10_143502.aif,E,E
235.889360533,RSL20000908_T10_143502.aif,F,F
238.684235827,RSL20000908_T10_143502.aif,E,E
240.883421943,RSL20000908_T10_143502.aif,F,F
245.14500269400003,RSL20000908_T10_143502.aif,F,F
249.129144149,RSL20000908_T10_143502.aif,I,I
250.991612774,RSL20000908_T10_143502.aif,I,I
254.890450912,RSL20000908_T10_143502.aif,E,E
257.657847795,RSL20000908_T10_143502.aif,F,F
260.4147222565,RSL20000908_T10_143502.aif,E,E
262.7191325885,RSL20000908_T10_143502.aif,F,F
265.2659655405,RSL20000908_T10_143502.aif,E,E
267.012687528,RSL20000908_T10_143502.aif,F,F
276.5573377725,RSL20000908_T10_143502.aif,E,E
279.2721225475,RSL20000908_T10_143502.aif,F,F
282.23944544100004,RSL20000908_T10_143502.aif,E,E
284.59646788149996,RSL20000908_T10_143502.aif,F,F
288.23226494100004,RSL20000908_T10_143502.aif,I,I
290.2946595765,RSL20000908_T10_143502.aif,I,I
293.777581129,RSL20000908_T10_143502.aif,E,E
296.6264249945,RSL20000908_T10_143502.aif,F,F
299.33068734799997,RSL20000908_T10_143502.aif,E,E
2.272874806499999,RSL20011108_ID5_134142.aif,E,E
4.919593624000015,RSL20011108_ID5_134142.aif,F,F
8.799534564999988,RSL20011108_ID5_134142.aif,E,E
11.264690411499998,RSL20011108_ID5_134142.aif,F,F
15.420312264500012,RSL20011108_ID5_134142.aif,D,D
17.563926044000027,RSL20011108_ID5_134142.aif,D,D
18.635732933999975,RSL20011108_ID5_134142.aif,D,D
19.375279687999978,RSL20011108_ID5_134142.aif,D,D
20.050518028499994,RSL20011108_ID5_134142.aif,D,D
20.768628645000035,RSL20011108_ID5_134142.aif,D,D
21.508175398500043,RSL20011108_ID5_134142.aif,D,D
22.333466703499994,RSL20011108_ID5_134142.aif,D,D
23.051577319499984,RSL20011108_ID5_134142.aif,D,D
24.691441860999987,RSL20011108_ID5_134142.aif,E,E
27.285214534500028,RSL20011108_ID5_134142.aif,F,F
31.364032914000006,RSL20011108_ID5_134142.aif,E,E
33.829188760999955,RSL20011108_ID5_134142.aif,F,F
37.60194901299997,RSL20011108_ID5_134142.aif,E,E
40.22787589249998,RSL20011108_ID5_134142.aif,F,F
44.35577354099996,RSL20011108_ID5_134142.aif,D,D
47.04600883400002,RSL20011108_ID5_134142.aif,D,D
47.90345434599999,RSL20011108_ID5_134142.aif,D,D
48.68587337550002,RSL20011108_ID5_134142.aif,D,D
49.45757433599999,RSL20011108_ID5_134142.aif,D,D
50.25071143499997,RSL20011108_ID5_134142.aif,D,D
51.043848533000016,RSL20011108_ID5_134142.aif,D,D
51.94416632050002,RSL20011108_ID5_134142.aif,D,D
53.63406479150001,RSL20011108_ID5_134142.aif,E,E
56.335018153500016,RSL20011108_ID5_134142.aif,F,F
60.129214543499984,RSL20011108_ID5_134142.aif,E,E
62.8408859745,RSL20011108_ID5_134142.aif,F,F
66.45287519299995,RSL20011108_ID5_134142.aif,E,E
69.1323924175,RSL20011108_ID5_134142.aif,F,F
73.10387464999997,RSL20011108_ID5_134142.aif,E,E
76.28714111249997,RSL20011108_ID5_134142.aif,I,I
79.06312095700002,RSL20011108_ID5_134142.aif,E,E
82.18174678699995,RSL20011108_ID5_134142.aif,F,F
85.89019862550003,RSL20011108_ID5_134142.aif,,E?
88.89125791700002,RSL20011108_ID5_134142.aif,G,G
91.94590755299998,RSL20011108_ID5_134142.aif,,E?
95.42927994449997,RSL20011108_ID5_134142.aif,G,G
98.80547164749999,RSL20011108_ID5_134142.aif,,E?
102.62544610049997,RSL20011108_ID5_134142.aif,I,I
105.145238678,RSL20011108_ID5_134142.aif,,E?
108.92871699900002,RSL20011108_ID5_134142.aif,G,G
111.69397877400002,RSL20011108_ID5_134142.aif,,E?
115.91689792,RSL20011108_ID5_134142.aif,G,G
118.58569707599997,RSL20011108_ID5_134142.aif,,E?
122.63936257850003,RSL20011108_ID5_134142.aif,G,G
125.85478324799999,RSL20011108_ID5_134142.aif,,E?
129.31671950199996,RSL20011108_ID5_134142.aif,G,G
133.75400002549998,RSL20011108_ID5_134142.aif,I,I
137.6232228975,RSL20011108_ID5_134142.aif,I,I
140.75885303899997,RSL20011108_ID5_134142.aif,,E?
144.27437963750003,RSL20011108_ID5_134142.aif,G,G
148.90151362300003,RSL20011108_ID5_134142.aif,,E?
151.61318505450004,RSL20011108_ID5_134142.aif,G,G
155.10727551549996,RSL20011108_ID5_134142.aif,,E?
158.23695163349998,RSL20011108_ID5_134142.aif,G,G
161.2701651315,RSL20011108_ID5_134142.aif,,E?
164.86224040900004,RSL20011108_ID5_134142.aif,G,G
168.8097042275,RSL20011108_ID5_134142.aif,I,I
175.5086594375,RSL20011108_ID5_134142.aif,,E?
179.2707016205,RSL20011108_ID5_134142.aif,G,G
182.2717609115,RSL20011108_ID5_134142.aif,,E?
185.90518626800002,RSL20011108_ID5_134142.aif,G,G
190.6893727245,RSL20011108_ID5_134142.aif,I,I
194.21561739150002,RSL20011108_ID5_134142.aif,I,I
197.0451875805,RSL20011108_ID5_134142.aif,,E?
200.60358645449998,RSL20011108_ID5_134142.aif,G,G
203.674261397,RSL20011108_ID5_134142.aif,,E?
206.96470854899997,RSL20011108_ID5_134142.aif,G,G
210.1158208045,RSL20011108_ID5_134142.aif,,E?
213.51344864500004,RSL20011108_ID5_134142.aif,G,G
217.941457088,RSL20011108_ID5_134142.aif,I,I
221.692781202,RSL20011108_ID5_134142.aif,I,I
224.76886697600003,RSL20011108_ID5_134142.aif,,E?
228.40253068950005,RSL20011108_ID5_134142.aif,G,G
231.64510316249994,RSL20011108_ID5_134142.aif,,E?
234.96649688950004,RSL20011108_ID5_134142.aif,G,G
238.02114652599994,RSL20011108_ID5_134142.aif,,E?
241.53555143300002,RSL20011108_ID5_134142.aif,G,G
245.72631637199993,RSL20011108_ID5_134142.aif,I,I
249.64912958900004,RSL20011108_ID5_134142.aif,I,I
252.5482100270001,RSL20011108_ID5_134142.aif,,E?
256.06373662550004,RSL20011108_ID5_134142.aif,G,G
259.61141743100006,RSL20011108_ID5_134142.aif,,E?
262.92330072050004,RSL20011108_ID5_134142.aif,G,G
266.54600800799994,RSL20011108_ID5_134142.aif,,E?
269.9817440785,RSL20011108_ID5_134142.aif,G,G
274.21538129300006,RSL20011108_ID5_134142.aif,I,I
277.94526926900005,RSL20011108_ID5_134142.aif,I,I
281.509622166,RSL20011108_ID5_134142.aif,,E?
284.7143247665,RSL20011108_ID5_134142.aif,G,G
288.13338874500005,RSL20011108_ID5_134142.aif,,E?
291.39168169000004,RSL20011108_ID5_134142.aif,G,G
294.61782042799996,RSL20011108_ID5_134142.aif,,E?
298.1655012335,RSL20011108_ID5_134142.aif,G,G
19.7461345145,RSL20011108_ID5_133643.aif,G,G
23.304533389,RSL20011108_ID5_133643.aif,,E?
26.670007023,RSL20011108_ID5_133643.aif,G,G
30.3784588615,RSL20011108_ID5_133643.aif,,E?
33.776086702,RSL20011108_ID5_133643.aif,G,G
37.5768802515,RSL20011108_ID5_133643.aif,I,I
41.1781514005,RSL20011108_ID5_133643.aif,I,I
44.404290139,RSL20011108_ID5_133643.aif,,E?
47.6411469465,RSL20011108_ID5_133643.aif,G,G
51.456779473500006,RSL20011108_ID5_133643.aif,,E?
54.8621346795,RSL20011108_ID5_133643.aif,G,G
58.35622514,RSL20011108_ID5_133643.aif,,E?
62.2040118745,RSL20011108_ID5_133643.aif,G,G
66.125199301,RSL20011108_ID5_133643.aif,I,I
69.587135555,RSL20011108_ID5_133643.aif,I,I
73.04665168150001,RSL20011108_ID5_133643.aif,,E?
76.540742142,RSL20011108_ID5_133643.aif,G,G
80.0133964655,RSL20011108_ID5_133643.aif,,E?
83.4217423745,RSL20011108_ID5_133643.aif,G,G
86.69075338850001,RSL20011108_ID5_133643.aif,,E?
90.56334800799999,RSL20011108_ID5_133643.aif,G,G
94.4635936645,RSL20011108_ID5_133643.aif,I,I
